Date,Temperature,Humidity,Outside Temperature,Previous Date,Temperature on Previous day,2 days before Date,Temperature 2 days before
1/15/2020 1:44,70.7,64.75,68,1/14/2020 1:44,69.8,1/13/2020 1:44,68.1
1/15/2020 3:44,70.6,66.51,66,1/14/2020 3:44,69.8,1/13/2020 3:44,68
1/15/2020 5:44,70.6,67.79,68,1/14/2020 5:44,69.7,1/13/2020 5:44,67.8
1/15/2020 7:44,69.8,60.85,72,1/14/2020 7:44,71.8,1/13/2020 7:44,66.7
1/15/2020 9:44,70.6,57.82,75,1/14/2020 9:44,72.5,1/13/2020 9:44,68.6
1/15/2020 11:44,70.6,57.79,75,1/14/2020 11:44,72.6,1/13/2020 11:44,68.9
1/15/2020 13:44,69.9,58.65,73,1/14/2020 13:44,72.2,1/13/2020 13:44,69.4
1/15/2020 15:44,70.1,57.73,72,1/14/2020 15:44,71.2,1/13/2020 15:44,69.4
1/15/2020 17:44,71.5,54,69,1/14/2020 17:44,70.3,1/13/2020 17:44,69.2
1/15/2020 19:44,71.2,57.94,67,1/14/2020 19:44,70.9,1/13/2020 19:44,70.3
1/15/2020 21:44,71.1,60.27,66,1/14/2020 21:44,70.8,1/13/2020 21:44,70.1
1/15/2020 23:44,71.1,62.27,64,1/14/2020 23:44,70.8,1/13/2020 23:44,69.9
1/16/2020 1:44,71,65.5,64,1/15/2020 1:44,70.7,1/14/2020 1:44,69.8
1/16/2020 3:44,70.9,67.02,66,1/15/2020 3:44,70.6,1/14/2020 3:44,69.8
1/16/2020 5:44,70.9,68.7,66,1/15/2020 5:44,70.6,1/14/2020 5:44,69.7
1/16/2020 7:44,70.2,59.86,70,1/15/2020 7:44,69.8,1/14/2020 7:44,71.8
1/16/2020 9:44,70.5,57,73,1/15/2020 9:44,70.6,1/14/2020 9:44,72.5
1/16/2020 11:44,72.5,55.33,77,1/15/2020 11:44,70.6,1/14/2020 11:44,72.6
1/16/2020 13:44,71,57.05,75,1/15/2020 13:44,69.9,1/14/2020 13:44,72.2
1/16/2020 15:44,70,58.6,64,1/15/2020 15:44,70.1,1/14/2020 15:44,71.2
1/16/2020 17:44,71,56.96,63,1/15/2020 17:44,71.5,1/14/2020 17:44,70.3
1/16/2020 19:44,71,60.39,61,1/15/2020 19:44,71.2,1/14/2020 19:44,70.9
1/16/2020 21:44,70.9,62.93,59,1/15/2020 21:44,71.1,1/14/2020 21:44,70.8
1/16/2020 23:44,70.7,64.56,60,1/15/2020 23:44,71.1,1/14/2020 23:44,70.8
1/17/2020 1:44,70.4,64.15,61,1/16/2020 1:44,71,1/15/2020 1:44,70.7
1/17/2020 3:44,70.3,63.57,59,1/16/2020 3:44,70.9,1/15/2020 3:44,70.6
1/17/2020 5:44,70.1,62.38,31,1/16/2020 5:44,70.9,1/15/2020 5:44,70.6
1/17/2020 7:44,70.8,61.8,63,1/16/2020 7:44,70.2,1/15/2020 7:44,69.8
1/17/2020 9:44,71.8,56.56,66,1/16/2020 9:44,70.5,1/15/2020 9:44,70.6
1/17/2020 11:44,72.8,54.95,68,1/16/2020 11:44,72.5,1/15/2020 11:44,70.6
1/17/2020 13:44,69.9,55.41,72,1/16/2020 13:44,71,1/15/2020 13:44,69.9
1/17/2020 15:44,69.9,56.03,70,1/16/2020 15:44,70,1/15/2020 15:44,70.1
1/17/2020 17:44,71.6,54.76,68,1/16/2020 17:44,71,1/15/2020 17:44,71.5
1/17/2020 19:44,71.3,55.32,66,1/16/2020 19:44,71,1/15/2020 19:44,71.2
1/17/2020 21:44,71.1,57.15,68,1/16/2020 21:44,70.9,1/15/2020 21:44,71.1
1/17/2020 23:44,71,58.93,66,1/16/2020 23:44,70.7,1/15/2020 23:44,71.1
1/18/2020 1:44,70.9,60.22,70,1/17/2020 1:44,70.4,1/16/2020 1:44,71
1/18/2020 3:44,70.9,61.85,68,1/17/2020 3:44,70.3,1/16/2020 3:44,70.9
1/18/2020 5:44,70.9,63.76,69,1/17/2020 5:44,70.1,1/16/2020 5:44,70.9
1/18/2020 7:44,70.8,65.89,71,1/17/2020 7:44,70.8,1/16/2020 7:44,70.2
1/18/2020 9:44,70.9,66.9,73,1/17/2020 9:44,71.8,1/16/2020 9:44,70.5
1/18/2020 11:44,71.1,68.36,75,1/17/2020 11:44,72.8,1/16/2020 11:44,72.5
1/18/2020 13:44,71.3,71.38,64,1/17/2020 13:44,69.9,1/16/2020 13:44,71
1/18/2020 15:44,71.4,73.14,65,1/17/2020 15:44,69.9,1/16/2020 15:44,70
1/18/2020 17:44,71.1,72.34,66,1/17/2020 17:44,71.6,1/16/2020 17:44,71
1/18/2020 19:44,71,72.39,64,1/17/2020 19:44,71.3,1/16/2020 19:44,71
1/18/2020 21:44,70.8,72.16,61,1/17/2020 21:44,71.1,1/16/2020 21:44,70.9
1/18/2020 23:44,70.6,68.74,58,1/17/2020 23:44,71,1/16/2020 23:44,70.7
1/19/2020 1:44,70.3,65.01,52,1/18/2020 1:44,70.9,1/17/2020 1:44,70.4
1/19/2020 3:44,69.8,54.18,48,1/18/2020 3:44,70.9,1/17/2020 3:44,70.3
1/19/2020 5:44,69.2,45.98,47,1/18/2020 5:44,70.9,1/17/2020 5:44,70.1
1/19/2020 7:44,68.5,39.14,45,1/18/2020 7:44,70.8,1/17/2020 7:44,70.8
1/19/2020 9:44,68,34.85,52,1/18/2020 9:44,70.9,1/17/2020 9:44,71.8
1/19/2020 11:44,68,32.02,54,1/18/2020 11:44,71.1,1/17/2020 11:44,72.8
1/19/2020 13:44,68.5,29.87,52,1/18/2020 13:44,71.3,1/17/2020 13:44,69.9
1/19/2020 15:44,68.8,28.33,48,1/18/2020 15:44,71.4,1/17/2020 15:44,69.9
1/19/2020 17:44,68.4,28.45,46,1/18/2020 17:44,71.1,1/17/2020 17:44,71.6
1/19/2020 19:44,67.8,28.88,42,1/18/2020 19:44,71,1/17/2020 19:44,71.3
1/19/2020 21:44,67.5,29.81,39,1/18/2020 21:44,70.8,1/17/2020 21:44,71.1
1/19/2020 23:44,67,30.64,39,1/18/2020 23:44,70.6,1/17/2020 23:44,71
1/20/2020 1:44,66.6,31.09,37,1/19/2020 1:44,70.3,1/18/2020 1:44,70.9
1/20/2020 3:44,66.1,31.58,37,1/19/2020 3:44,69.8,1/18/2020 3:44,70.9
1/20/2020 5:44,65.7,32.8,43,1/19/2020 5:44,69.2,1/18/2020 5:44,70.9
1/20/2020 7:44,73.2,31.45,47,1/19/2020 7:44,68.5,1/18/2020 7:44,70.8
1/20/2020 9:44,70.8,33.53,50,1/19/2020 9:44,68,1/18/2020 9:44,70.9
1/20/2020 11:44,72.5,30.2,52,1/19/2020 11:44,68,1/18/2020 11:44,71.1
1/20/2020 13:44,70.3,31.04,50,1/19/2020 13:44,68.5,1/18/2020 13:44,71.3
1/20/2020 15:44,68.9,30.79,46,1/19/2020 15:44,68.8,1/18/2020 15:44,71.4
1/20/2020 17:44,70.1,29.92,42,1/19/2020 17:44,68.4,1/18/2020 17:44,71.1
1/20/2020 19:44,69.7,28.63,40,1/19/2020 19:44,67.8,1/18/2020 19:44,71
1/20/2020 21:44,68.9,28.41,37,1/19/2020 21:44,67.5,1/18/2020 21:44,70.8
1/20/2020 23:44,68.1,28.53,36,1/19/2020 23:44,67,1/18/2020 23:44,70.6
1/21/2020 1:44,67.4,28.78,34,1/20/2020 1:44,66.6,1/19/2020 1:44,70.3
1/21/2020 3:44,66.7,29.72,34,1/20/2020 3:44,66.1,1/19/2020 3:44,69.8
1/21/2020 5:44,66.1,29.6,37,1/20/2020 5:44,65.7,1/19/2020 5:44,69.2
1/21/2020 7:44,72.3,27.22,42,1/20/2020 7:44,73.2,1/19/2020 7:44,68.5
1/21/2020 9:44,69.4,29.04,48,1/20/2020 9:44,70.8,1/19/2020 9:44,68
1/21/2020 11:44,71.3,28.92,50,1/20/2020 11:44,72.5,1/19/2020 11:44,68
1/21/2020 13:44,69.4,30.21,52,1/20/2020 13:44,70.3,1/19/2020 13:44,68.5
1/21/2020 15:44,71.3,28.88,45,1/20/2020 15:44,68.9,1/19/2020 15:44,68.8
1/21/2020 17:44,72.4,27.93,39,1/20/2020 17:44,70.1,1/19/2020 17:44,68.4
1/21/2020 19:44,69.8,28.55,40,1/20/2020 19:44,69.7,1/19/2020 19:44,67.8
1/21/2020 21:44,69,28.38,41,1/20/2020 21:44,68.9,1/19/2020 21:44,67.5
1/21/2020 23:44,68.3,28.85,43,1/20/2020 23:44,68.1,1/19/2020 23:44,67
1/22/2020 1:44,67.7,28.08,40,1/21/2020 1:44,67.4,1/20/2020 1:44,66.6
1/22/2020 3:44,67,27.18,37,1/21/2020 3:44,66.7,1/20/2020 3:44,66.1
1/22/2020 5:44,66.5,27.4,40,1/21/2020 5:44,66.1,1/20/2020 5:44,65.7
1/22/2020 7:44,72.2,25.43,42,1/21/2020 7:44,72.3,1/20/2020 7:44,73.2
1/22/2020 9:44,74.2,26.52,45,1/21/2020 9:44,69.4,1/20/2020 9:44,70.8
1/22/2020 11:44,73.4,28.62,46,1/21/2020 11:44,71.3,1/20/2020 11:44,72.5
1/22/2020 13:44,73.4,31.08,46,1/21/2020 13:44,69.4,1/20/2020 13:44,70.3
1/22/2020 15:44,73,34.26,46,1/21/2020 15:44,71.3,1/20/2020 15:44,68.9
1/22/2020 17:44,73,36.19,46,1/21/2020 17:44,72.4,1/20/2020 17:44,70.1
1/22/2020 19:44,70.3,38.48,47,1/21/2020 19:44,69.8,1/20/2020 19:44,69.7
1/22/2020 21:44,69.6,39.92,48,1/21/2020 21:44,69,1/20/2020 21:44,68.9
1/22/2020 23:44,69.1,40.89,49,1/21/2020 23:44,68.3,1/20/2020 23:44,68.1
1/23/2020 1:44,68.7,42.38,50,1/22/2020 1:44,67.7,1/21/2020 1:44,67.4
1/23/2020 3:44,68.3,43.57,52,1/22/2020 3:44,67,1/21/2020 3:44,66.7
1/23/2020 5:44,68.1,44.04,55,1/22/2020 5:44,66.5,1/21/2020 5:44,66.1
1/23/2020 7:44,72.6,43.28,58,1/22/2020 7:44,72.2,1/21/2020 7:44,72.3
1/23/2020 9:44,73,44.49,61,1/22/2020 9:44,74.2,1/21/2020 9:44,69.4
1/23/2020 11:44,72.4,46.35,64,1/22/2020 11:44,73.4,1/21/2020 11:44,71.3
1/23/2020 13:44,72.9,51.35,68,1/22/2020 13:44,73.4,1/21/2020 13:44,69.4
1/23/2020 15:44,70.2,53.24,63,1/22/2020 15:44,73,1/21/2020 15:44,71.3
1/23/2020 17:44,69.7,53.88,60,1/22/2020 17:44,73,1/21/2020 17:44,72.4
1/23/2020 19:44,70.6,53.51,57,1/22/2020 19:44,70.3,1/21/2020 19:44,69.8
1/23/2020 21:44,70.2,54.17,54,1/22/2020 21:44,69.6,1/21/2020 21:44,69
1/23/2020 23:44,69.8,53.82,50,1/22/2020 23:44,69.1,1/21/2020 23:44,68.3
1/24/2020 1:44,69.2,50.69,47,1/23/2020 1:44,68.7,1/22/2020 1:44,67.7
1/24/2020 3:44,68.7,48.26,43,1/23/2020 3:44,68.3,1/22/2020 3:44,67
1/24/2020 5:44,68.2,46.4,49,1/23/2020 5:44,68.1,1/22/2020 5:44,66.5
1/24/2020 7:44,69.6,45.28,56,1/23/2020 7:44,72.6,1/22/2020 7:44,72.2
1/24/2020 9:44,70.1,44.38,61,1/23/2020 9:44,73,1/22/2020 9:44,74.2
1/24/2020 11:44,71.4,41.58,64,1/23/2020 11:44,72.4,1/22/2020 11:44,73.4
1/24/2020 13:44,68.1,40.02,61,1/23/2020 13:44,72.9,1/22/2020 13:44,73.4
1/24/2020 15:44,66.6,37.73,57,1/23/2020 15:44,70.2,1/22/2020 15:44,73
1/24/2020 17:44,67.6,37.15,53,1/23/2020 17:44,69.7,1/22/2020 17:44,73
1/24/2020 19:44,68.1,35.34,48,1/23/2020 19:44,70.6,1/22/2020 19:44,70.3
1/24/2020 21:44,67.8,36.23,45,1/23/2020 21:44,70.2,1/22/2020 21:44,69.6
1/24/2020 23:44,67.4,37.25,43,1/23/2020 23:44,69.8,1/22/2020 23:44,69.1
1/25/2020 1:44,67.1,37.69,42,1/24/2020 1:44,69.2,1/23/2020 1:44,68.7
1/25/2020 3:44,66.7,37.1,42,1/24/2020 3:44,68.7,1/23/2020 3:44,68.3
1/25/2020 5:44,66.3,37.25,49,1/24/2020 5:44,68.2,1/23/2020 5:44,68.1
1/25/2020 7:44,65.9,37.59,52,1/24/2020 7:44,69.6,1/23/2020 7:44,72.6
1/25/2020 9:44,65.9,38.3,63,1/24/2020 9:44,70.1,1/23/2020 9:44,73
1/25/2020 11:44,66.5,37.66,64,1/24/2020 11:44,71.4,1/23/2020 11:44,72.4
1/25/2020 13:44,67.2,36.81,60,1/24/2020 13:44,68.1,1/23/2020 13:44,72.9
1/25/2020 15:44,67.7,36.57,55,1/24/2020 15:44,66.6,1/23/2020 15:44,70.2
1/25/2020 17:44,67.4,38.05,55,1/24/2020 17:44,67.6,1/23/2020 17:44,69.7
1/25/2020 19:44,67.2,40.23,54,1/24/2020 19:44,68.1,1/23/2020 19:44,70.6
1/25/2020 21:44,67.2,42.11,54,1/24/2020 21:44,67.8,1/23/2020 21:44,70.2
1/25/2020 23:44,67,43.56,52,1/24/2020 23:44,67.4,1/23/2020 23:44,69.8
1/26/2020 1:44,66.9,45.69,52,1/25/2020 1:44,67.1,1/24/2020 1:44,69.2
1/26/2020 3:44,66.8,47.16,53,1/25/2020 3:44,66.7,1/24/2020 3:44,68.7
1/26/2020 5:44,66.7,47.83,50,1/25/2020 5:44,66.3,1/24/2020 5:44,68.2
1/26/2020 7:44,66.7,47.96,50,1/25/2020 7:44,65.9,1/24/2020 7:44,69.6
1/26/2020 9:44,66.6,48.67,51,1/25/2020 9:44,65.9,1/24/2020 9:44,70.1
1/26/2020 11:44,66.5,50.28,52,1/25/2020 11:44,66.5,1/24/2020 11:44,71.4
1/26/2020 13:44,66.5,51.89,55,1/25/2020 13:44,67.2,1/24/2020 13:44,68.1
1/26/2020 15:44,66.6,53.36,54,1/25/2020 15:44,67.7,1/24/2020 15:44,66.6
1/26/2020 17:44,66.4,55.38,54,1/25/2020 17:44,67.4,1/24/2020 17:44,67.6
1/26/2020 19:44,66.4,56.47,54,1/25/2020 19:44,67.2,1/24/2020 19:44,68.1
1/26/2020 21:44,66.3,56.9,54,1/25/2020 21:44,67.2,1/24/2020 21:44,67.8
1/26/2020 23:44,66.3,57.43,52,1/25/2020 23:44,67,1/24/2020 23:44,67.4
1/27/2020 1:44,66.2,57.66,52,1/26/2020 1:44,66.9,1/25/2020 1:44,67.1
1/27/2020 3:44,66.1,57.82,53,1/26/2020 3:44,66.8,1/25/2020 3:44,66.7
1/27/2020 5:44,66,57.81,54,1/26/2020 5:44,66.7,1/25/2020 5:44,66.3
1/27/2020 7:44,68.7,53.91,54,1/26/2020 7:44,66.7,1/25/2020 7:44,65.9
1/27/2020 9:44,71.8,50.38,55,1/26/2020 9:44,66.6,1/25/2020 9:44,65.9
1/27/2020 11:44,71.9,50.09,61,1/26/2020 11:44,66.5,1/25/2020 11:44,66.5
1/27/2020 13:44,72.1,50.68,58,1/26/2020 13:44,66.5,1/25/2020 13:44,67.2
1/27/2020 15:44,69.4,55.37,55,1/26/2020 15:44,66.6,1/25/2020 15:44,67.7
1/27/2020 17:44,69.9,53.77,52,1/26/2020 17:44,66.4,1/25/2020 17:44,67.4
1/27/2020 19:44,69.8,52.39,49,1/26/2020 19:44,66.4,1/25/2020 19:44,67.2
1/27/2020 21:44,69.3,51.5,47,1/26/2020 21:44,66.3,1/25/2020 21:44,67.2
1/27/2020 23:44,68.7,50.82,46,1/26/2020 23:44,66.3,1/25/2020 23:44,67
1/28/2020 1:44,68.2,50.02,45,1/27/2020 1:44,66.2,1/26/2020 1:44,66.9
1/28/2020 3:44,67.9,49.61,46,1/27/2020 3:44,66.1,1/26/2020 3:44,66.8
1/28/2020 5:44,67.4,49.47,50,1/27/2020 5:44,66,1/26/2020 5:44,66.7
1/28/2020 7:44,71.3,47.48,55,1/27/2020 7:44,68.7,1/26/2020 7:44,66.7
1/28/2020 9:44,70.2,49.98,59,1/27/2020 9:44,71.8,1/26/2020 9:44,66.6
1/28/2020 11:44,71.5,50.11,60,1/27/2020 11:44,71.9,1/26/2020 11:44,66.5
1/28/2020 13:44,68.4,53.26,63,1/27/2020 13:44,72.1,1/26/2020 13:44,66.5
1/28/2020 15:44,73.3,49.11,61,1/27/2020 15:44,69.4,1/26/2020 15:44,66.6
1/28/2020 17:44,70.9,53.46,59,1/27/2020 17:44,69.9,1/26/2020 17:44,66.4
1/28/2020 19:44,69.8,52.91,57,1/27/2020 19:44,69.8,1/26/2020 19:44,66.4
1/28/2020 21:44,69.5,53.42,55,1/27/2020 21:44,69.3,1/26/2020 21:44,66.3
1/28/2020 23:44,69.2,54.34,55,1/27/2020 23:44,68.7,1/26/2020 23:44,66.3
1/29/2020 1:44,68.9,55.63,55,1/28/2020 1:44,68.2,1/27/2020 1:44,66.2
1/29/2020 3:44,68.6,56.32,55,1/28/2020 3:44,67.9,1/27/2020 3:44,66.1
1/29/2020 5:44,68.4,57.23,54,1/28/2020 5:44,67.4,1/27/2020 5:44,66
1/29/2020 7:44,72.6,54.22,53,1/28/2020 7:44,71.3,1/27/2020 7:44,68.7
1/29/2020 9:44,72.5,50.3,52,1/28/2020 9:44,70.2,1/27/2020 9:44,71.8
1/29/2020 11:44,72.3,49.02,52,1/28/2020 11:44,71.5,1/27/2020 11:44,71.9
1/29/2020 13:44,68.3,51.96,53,1/28/2020 13:44,68.4,1/27/2020 13:44,72.1
1/29/2020 15:44,72.3,46.97,54,1/28/2020 15:44,73.3,1/27/2020 15:44,69.4
1/29/2020 17:44,71.4,49.67,54,1/28/2020 17:44,70.9,1/27/2020 17:44,69.9
1/29/2020 19:44,70.1,49.68,54,1/28/2020 19:44,69.8,1/27/2020 19:44,69.8
1/29/2020 21:44,69.6,50.55,54,1/28/2020 21:44,69.5,1/27/2020 21:44,69.3
1/29/2020 23:44,69.2,51.5,54,1/28/2020 23:44,69.2,1/27/2020 23:44,68.7
1/30/2020 1:44,68.8,52.38,53,1/29/2020 1:44,68.9,1/28/2020 1:44,68.2
1/30/2020 3:44,68.5,52.98,52,1/29/2020 3:44,68.6,1/28/2020 3:44,67.9
1/30/2020 5:44,68.2,53.16,53,1/29/2020 5:44,68.4,1/28/2020 5:44,67.4
1/30/2020 7:44,71,49.33,53,1/29/2020 7:44,72.6,1/28/2020 7:44,71.3
1/30/2020 9:44,70.2,49.38,54,1/29/2020 9:44,72.5,1/28/2020 9:44,70.2
1/30/2020 11:44,69.9,49.35,56,1/29/2020 11:44,72.3,1/28/2020 11:44,71.5
1/30/2020 13:44,69.6,50.31,57,1/29/2020 13:44,68.3,1/28/2020 13:44,68.4
1/30/2020 15:44,69.7,49.86,55,1/29/2020 15:44,72.3,1/28/2020 15:44,73.3
